,clean_text,clean_tokens,reviews.doRecommend,reviews.rating,sentiment
738,bought family members state christmas finding way expected talk face face make shopping lists listen stories play interactive trivia music games end possibilities loved gift thank best buy great sale make affordable ...,"['bought', 'family', 'members', 'state', 'christmas', 'finding', 'way', 'expected', 'talk', 'face', 'face', 'make', 'shopping', 'lists', 'listen', 'stories', 'play', 'interactive', 'trivia', 'music', 'games', 'end', 'possibilities', 'loved', 'gift', 'thank', 'best', 'buy', 'great', 'sale', 'make', 'affordable', '...']",True,5,1
739,purchased show using dot couple weeks first thing noticed dot⊙s ability pick voice far much better show however think show⊙s speaker better listening music.the screen show handy looking recipes seeing shopping list watching timer could live dot absolutely nice features make show handy gadget around,"['purchased', 'show', 'using', 'dot', 'couple', 'weeks', 'first', 'thing', 'noticed', 'dot⊙s', 'ability', 'pick', 'voice', 'far', 'much', 'better', 'show', 'however', 'think', 'show⊙s', 'speaker', 'better', 'listening', 'music.the', 'screen', 'show', 'handy', 'looking', 'recipes', 'seeing', 'shopping', 'list', 'watching', 'timer', 'could', 'live', 'dot', 'absolutely', 'nice', 'features', 'make', 'show', 'handy', 'gadget', 'around']",True,4,1
740,show pretty cool help things like cooking recipe homework things restricted partner things google comes something similar would definitely chosen show youtube,"['show', 'pretty', 'cool', 'help', 'things', 'like', 'cooking', 'recipe', 'homework', 'things', 'restricted', 'partner', 'things', 'google', 'comes', 'something', 'similar', 'would', 'definitely', 'chosen', 'show', 'youtube']",True,3,0
741,love show allows control lights alarm vacuum lots stuff brainer set make lists keep calendar plays music tells jokes sings⊔badly fun couldn⊙t happier,"['love', 'show', 'allows', 'control', 'lights', 'alarm', 'vacuum', 'lots', 'stuff', 'brainer', 'set', 'make', 'lists', 'keep', 'calendar', 'plays', 'music', 'tells', 'jokes', 'sings⊔badly', 'fun', 'couldn⊙t', 'happier']",True,5,1
742,'re still learning things device far 're pleased,"[""'re"", 'still', 'learning', 'things', 'device', 'far', ""'re"", 'pleased']",True,4,1
743,show great little product opened lot doors world ai home automation connected easily dot stream music house picture quality outstanding drawback n't strong internet search engine,"['show', 'great', 'little', 'product', 'opened', 'lot', 'doors', 'world', 'ai', 'home', 'automation', 'connected', 'easily', 'dot', 'stream', 'music', 'house', 'picture', 'quality', 'outstanding', 'drawback', ""n't"", 'strong', 'internet', 'search', 'engine']",True,5,1
744,interested line products purchased vivint security system show perfect addition able view security cameras show works great general features,"['interested', 'line', 'products', 'purchased', 'vivint', 'security', 'system', 'show', 'perfect', 'addition', 'able', 'view', 'security', 'cameras', 'show', 'works', 'great', 'general', 'features']",True,5,1
745,great talk see family anytime easy use,"['great', 'talk', 'see', 'family', 'anytime', 'easy', 'use']",True,5,1
746,love screen available use certain tasks like streaming doorbell video security camera footage prime music lyrics videos disappointed amazon⊙s implementation youtube show violated google terms service got app pulled show also honestly anyone prove everyday use useful google assistant inquiries works pretty well home automation n't understand ca n't help half inquiries throw would gone google home one touchscreen would recommend heavily invested prime home automation,"['love', 'screen', 'available', 'use', 'certain', 'tasks', 'like', 'streaming', 'doorbell', 'video', 'security', 'camera', 'footage', 'prime', 'music', 'lyrics', 'videos', 'disappointed', 'amazon⊙s', 'implementation', 'youtube', 'show', 'violated', 'google', 'terms', 'service', 'got', 'app', 'pulled', 'show', 'also', 'honestly', 'anyone', 'prove', 'everyday', 'use', 'useful', 'google', 'assistant', 'inquiries', 'works', 'pretty', 'well', 'home', 'automation', ""n't"", 'understand', 'ca', ""n't"", 'help', 'half', 'inquiries', 'throw', 'would', 'gone', 'google', 'home', 'one', 'touchscreen', 'would', 'recommend', 'heavily', 'invested', 'prime', 'home', 'automation']",True,4,1
747,love love love,"['love', 'love', 'love']",True,5,1
748,love replaced old one love,"['love', 'replaced', 'old', 'one', 'love']",True,5,1
749,great like robot brain house,"['great', 'like', 'robot', 'brain', 'house']",True,4,1
750,show really well put together main reason purchase create 'surveillance system linking ring doorbell ring floodlights view command show screen yes talk get results almost query show get lot touch screen great video calls especially install app family cell phones scan items via upc order tell get recipes ask spoken shown also music plays see lyrics screen use music play music ask news briefing see news highlights etc speakers n't quite standard series close sound fills room nicely show immediately used screen shows picture choice making digital frame overall device nice constantly releasing new skills use seems like always something new wow turning lights adjusting thermostat playing music viewing security cameras standard duties way device,"['show', 'really', 'well', 'put', 'together', 'main', 'reason', 'purchase', 'create', ""'surveillance"", 'system', 'linking', 'ring', 'doorbell', 'ring', 'floodlights', 'view', 'command', 'show', 'screen', 'yes', 'talk', 'get', 'results', 'almost', 'query', 'show', 'get', 'lot', 'touch', 'screen', 'great', 'video', 'calls', 'especially', 'install', 'app', 'family', 'cell', 'phones', 'scan', 'items', 'via', 'upc', 'order', 'tell', 'get', 'recipes', 'ask', 'spoken', 'shown', 'also', 'music', 'plays', 'see', 'lyrics', 'screen', 'use', 'music', 'play', 'music', 'ask', 'news', 'briefing', 'see', 'news', 'highlights', 'etc', 'speakers', ""n't"", 'quite', 'standard', 'series', 'close', 'sound', 'fills', 'room', 'nicely', 'show', 'immediately', 'used', 'screen', 'shows', 'picture', 'choice', 'making', 'digital', 'frame', 'overall', 'device', 'nice', 'constantly', 'releasing', 'new', 'skills', 'use', 'seems', 'like', 'always', 'something', 'new', 'wow', 'turning', 'lights', 'adjusting', 'thermostat', 'playing', 'music', 'viewing', 'security', 'cameras', 'standard', 'duties', 'way', 'device']",True,5,1
751,looking says,"['looking', 'says']",True,5,1
752,perfect home gives date news set alarms much love product,"['perfect', 'home', 'gives', 'date', 'news', 'set', 'alarms', 'much', 'love', 'product']",True,5,1
753,could n't believe easy fast setup basically plug play watched video first took 3 minutes get going n't need equipment set sound unbelievable ... better bose,"['could', ""n't"", 'believe', 'easy', 'fast', 'setup', 'basically', 'plug', 'play', 'watched', 'video', 'first', 'took', '3', 'minutes', 'get', 'going', ""n't"", 'need', 'equipment', 'set', 'sound', 'unbelievable', '...', 'better', 'bose']",True,5,1
754,upgraded add video support cameras sound much better,"['upgraded', 'add', 'video', 'support', 'cameras', 'sound', 'much', 'better']",True,5,1
755,dot great personal assistant right price fantastic give weather forecast traffic reports daily news brief play music pandora steaming radio stations answer questions small package ..,"['dot', 'great', 'personal', 'assistant', 'right', 'price', 'fantastic', 'give', 'weather', 'forecast', 'traffic', 'reports', 'daily', 'news', 'brief', 'play', 'music', 'pandora', 'steaming', 'radio', 'stations', 'answer', 'questions', 'small', 'package', '..']",True,5,1
756,addition system ... love talking seeing bff atl ... suits office decor,"['addition', 'system', '...', 'love', 'talking', 'seeing', 'bff', 'atl', '...', 'suits', 'office', 'decor']",True,5,1
757,love love able watch news briefings seeing lyrics songs much kitchen use everyday,"['love', 'love', 'able', 'watch', 'news', 'briefings', 'seeing', 'lyrics', 'songs', 'much', 'kitchen', 'use', 'everyday']",True,5,1
758,bought talk grandpa great call time,"['bought', 'talk', 'grandpa', 'great', 'call', 'time']",True,5,1
759,view front door ring system well arlo cameras great products spot bedroom video talk dropping love,"['view', 'front', 'door', 'ring', 'system', 'well', 'arlo', 'cameras', 'great', 'products', 'spot', 'bedroom', 'video', 'talk', 'dropping', 'love']",True,5,1
760,got wife christmas suppose come wrapped didn⊙t wife happy avid fan sound better,"['got', 'wife', 'christmas', 'suppose', 'come', 'wrapped', 'didn⊙t', 'wife', 'happy', 'avid', 'fan', 'sound', 'better']",True,5,1
761,use lot home automation great addtion home automation fan would recomend trying catch sale may need screen much think sound quality great,"['use', 'lot', 'home', 'automation', 'great', 'addtion', 'home', 'automation', 'fan', 'would', 'recomend', 'trying', 'catch', 'sale', 'may', 'need', 'screen', 'much', 'think', 'sound', 'quality', 'great']",True,4,1
762,great device actually lot usefulness week 're going wondering else else help suggestion get one start prioritize purchase plus spot,"['great', 'device', 'actually', 'lot', 'usefulness', 'week', ""'re"", 'going', 'wondering', 'else', 'else', 'help', 'suggestion', 'get', 'one', 'start', 'prioritize', 'purchase', 'plus', 'spot']",True,5,1
763,awesome far used alarm clock stereo 2nd screen movies multitasking pc news/weather audiobooks news flash repeat times may subscribed many subcategories quick next skips right ahead still learning variations commands sometimes hears wants ar tic u. late point annoyance hey still relatively new tech would imagined 20 years ago,"['awesome', 'far', 'used', 'alarm', 'clock', 'stereo', '2nd', 'screen', 'movies', 'multitasking', 'pc', 'news/weather', 'audiobooks', 'news', 'flash', 'repeat', 'times', 'may', 'subscribed', 'many', 'subcategories', 'quick', 'next', 'skips', 'right', 'ahead', 'still', 'learning', 'variations', 'commands', 'sometimes', 'hears', 'wants', 'ar', 'tic', 'u.', 'late', 'point', 'annoyance', 'hey', 'still', 'relatively', 'new', 'tech', 'would', 'imagined', '20', 'years', 'ago']",True,5,1
764,like needs features really become good product needs browsing capabilities,"['like', 'needs', 'features', 'really', 'become', 'good', 'product', 'needs', 'browsing', 'capabilities']",True,4,1
765,great addition products works great kitchen better voice recognition sound onscreen display information helpful video capability watching instructional videos even playing music videos working/cooking also scroll personal photos picture display.all show wonderful addition well worth especially get sale,"['great', 'addition', 'products', 'works', 'great', 'kitchen', 'better', 'voice', 'recognition', 'sound', 'onscreen', 'display', 'information', 'helpful', 'video', 'capability', 'watching', 'instructional', 'videos', 'even', 'playing', 'music', 'videos', 'working/cooking', 'also', 'scroll', 'personal', 'photos', 'picture', 'display.all', 'show', 'wonderful', 'addition', 'well', 'worth', 'especially', 'get', 'sale']",True,5,1
766,purchased item daughter absolutely loves,"['purchased', 'item', 'daughter', 'absolutely', 'loves']",True,5,1
767,researching reading endless reviews bought early christmas present show home quickly set joy since day one loved much bought two gifts enjoying able see friends family regular basis video option i⊙m sure learn become even useful great addition devices,"['researching', 'reading', 'endless', 'reviews', 'bought', 'early', 'christmas', 'present', 'show', 'home', 'quickly', 'set', 'joy', 'since', 'day', 'one', 'loved', 'much', 'bought', 'two', 'gifts', 'enjoying', 'able', 'see', 'friends', 'family', 'regular', 'basis', 'video', 'option', 'i⊙m', 'sure', 'learn', 'become', 'even', 'useful', 'great', 'addition', 'devices']",True,5,1
768,wealth knowledge learning every day,"['wealth', 'knowledge', 'learning', 'every', 'day']",True,5,1
769,n't think needed screen 'm glad got ask see grocery list pops screen also video calls really like dots ... almost every room house,"[""n't"", 'think', 'needed', 'screen', ""'m"", 'glad', 'got', 'ask', 'see', 'grocery', 'list', 'pops', 'screen', 'also', 'video', 'calls', 'really', 'like', 'dots', '...', 'almost', 'every', 'room', 'house']",True,5,1
770,pleased sound picture quality link direct tv,"['pleased', 'sound', 'picture', 'quality', 'link', 'direct', 'tv']",True,4,1
771,black friday special knew wanted smart home assistant worked well ring doorbell system times ask thing figures overall food deal,"['black', 'friday', 'special', 'knew', 'wanted', 'smart', 'home', 'assistant', 'worked', 'well', 'ring', 'doorbell', 'system', 'times', 'ask', 'thing', 'figures', 'overall', 'food', 'deal']",True,4,1
